listing_type	brand	title	category_code	href	image	gst	price	mrp	qty	basecolor	color	size	weight	dimensions	origin	material	image1	image2	image3	image4	image5	description
SUB							430	500	22	Green	Dark Green	L	470 Grams	34 x 26 x 8 cms	India	Cotton	177245/eee?text=1&font=roboto, image 1	177245/eee?text=2&font=roboto, image 2	177245/eee?text=3&font=roboto, image 3	177245/eee?text=4&font=roboto, image 4	177245/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							440	500	10	Green	Dark Green	XL	470 Grams	34 x 26 x 8 cms	India	Cotton	177245/eee?text=1&font=roboto, image 1	177245/eee?text=2&font=roboto, image 2	177245/eee?text=3&font=roboto, image 3	177245/eee?text=4&font=roboto, image 4	177245/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							450	500	10	Green	Dark Green	XXL	470 Grams	34 x 26 x 8 cms	India	Cotton	177245/eee?text=1&font=roboto, image 1	177245/eee?text=2&font=roboto, image 2	177245/eee?text=3&font=roboto, image 3	177245/eee?text=4&font=roboto, image 4	177245/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							410	500	22	Yellow	Mustard	S	470 Grams	34 x 26 x 8 cms	India	Cotton	fedc56/3b2f2f?text=1&font=roboto, image 1	fedc56/3b2f2f?text=2&font=roboto, image 2	fedc56/3b2f2f?text=3&font=roboto, image 3	fedc56/3b2f2f?text=4&font=roboto, image 4	fedc56/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							420	500	22	Yellow	Mustard	M	470 Grams	34 x 26 x 8 cms	India	Cotton	fedc56/3b2f2f?text=1&font=roboto, image 1	fedc56/3b2f2f?text=2&font=roboto, image 2	fedc56/3b2f2f?text=3&font=roboto, image 3	fedc56/3b2f2f?text=4&font=roboto, image 4	fedc56/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							430	500	22	Yellow	Mustard	L	470 Grams	34 x 26 x 8 cms	India	Cotton	fedc56/3b2f2f?text=1&font=roboto, image 1	fedc56/3b2f2f?text=2&font=roboto, image 2	fedc56/3b2f2f?text=3&font=roboto, image 3	fedc56/3b2f2f?text=4&font=roboto, image 4	fedc56/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							440	500	10	Yellow	Mustard	XL	470 Grams	34 x 26 x 8 cms	India	Cotton	fedc56/3b2f2f?text=1&font=roboto, image 1	fedc56/3b2f2f?text=2&font=roboto, image 2	fedc56/3b2f2f?text=3&font=roboto, image 3	fedc56/3b2f2f?text=4&font=roboto, image 4	fedc56/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							450	500	10	Yellow	Mustard	XXL	470 Grams	34 x 26 x 8 cms	India	Cotton	fedc56/3b2f2f?text=1&font=roboto, image 1	fedc56/3b2f2f?text=2&font=roboto, image 2	fedc56/3b2f2f?text=3&font=roboto, image 3	fedc56/3b2f2f?text=4&font=roboto, image 4	fedc56/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							410	500	22	Green	Olive Green	S	470 Grams	34 x 26 x 8 cms	India	Cotton	708238/eee?text=1&font=roboto, image 1	708238/eee?text=2&font=roboto, image 2	708238/eee?text=3&font=roboto, image 3	708238/eee?text=4&font=roboto, image 4	708238/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							420	500	22	Green	Olive Green	M	470 Grams	34 x 26 x 8 cms	India	Cotton	708238/eee?text=1&font=roboto, image 1	708238/eee?text=2&font=roboto, image 2	708238/eee?text=3&font=roboto, image 3	708238/eee?text=4&font=roboto, image 4	708238/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							430	500	22	Green	Olive Green	L	470 Grams	34 x 26 x 8 cms	India	Cotton	708238/eee?text=1&font=roboto, image 1	708238/eee?text=2&font=roboto, image 2	708238/eee?text=3&font=roboto, image 3	708238/eee?text=4&font=roboto, image 4	708238/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							440	500	10	Green	Olive Green	XL	470 Grams	34 x 26 x 8 cms	India	Cotton	708238/eee?text=1&font=roboto, image 1	708238/eee?text=2&font=roboto, image 2	708238/eee?text=3&font=roboto, image 3	708238/eee?text=4&font=roboto, image 4	708238/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							450	500	10	Green	Olive Green	XXL	470 Grams	34 x 26 x 8 cms	India	Cotton	708238/eee?text=1&font=roboto, image 1	708238/eee?text=2&font=roboto, image 2	708238/eee?text=3&font=roboto, image 3	708238/eee?text=4&font=roboto, image 4	708238/eee?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							410	500	22	Blue	Aqua Blue	S	470 Grams	34 x 26 x 8 cms	India	Cotton	00e5e5/3b2f2f?text=1&font=roboto, image 1	00e5e5/3b2f2f?text=2&font=roboto, image 2	00e5e5/3b2f2f?text=3&font=roboto, image 3	00e5e5/3b2f2f?text=4&font=roboto, image 4	00e5e5/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							420	500	22	Blue	Aqua Blue	M	470 Grams	34 x 26 x 8 cms	India	Cotton	00e5e5/3b2f2f?text=1&font=roboto, image 1	00e5e5/3b2f2f?text=2&font=roboto, image 2	00e5e5/3b2f2f?text=3&font=roboto, image 3	00e5e5/3b2f2f?text=4&font=roboto, image 4	00e5e5/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							430	500	22	Blue	Aqua Blue	L	470 Grams	34 x 26 x 8 cms	India	Cotton	00e5e5/3b2f2f?text=1&font=roboto, image 1	00e5e5/3b2f2f?text=2&font=roboto, image 2	00e5e5/3b2f2f?text=3&font=roboto, image 3	00e5e5/3b2f2f?text=4&font=roboto, image 4	00e5e5/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							440	500	10	Blue	Aqua Blue	XL	470 Grams	34 x 26 x 8 cms	India	Cotton	00e5e5/3b2f2f?text=1&font=roboto, image 1	00e5e5/3b2f2f?text=2&font=roboto, image 2	00e5e5/3b2f2f?text=3&font=roboto, image 3	00e5e5/3b2f2f?text=4&font=roboto, image 4	00e5e5/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
SUB							450	500	0	Blue	Aqua Blue	XXL	470 Grams	34 x 26 x 8 cms	India	Cotton	00e5e5/3b2f2f?text=1&font=roboto, image 1	00e5e5/3b2f2f?text=2&font=roboto, image 2	00e5e5/3b2f2f?text=3&font=roboto, image 3	00e5e5/3b2f2f?text=4&font=roboto, image 4	00e5e5/3b2f2f?text=5&font=roboto, image 5	<p>ipsom Lorem ipsum dolor sit amet consectetur adipisicing elit. Quidem rerum expedita quisquam suscipit praesentium magnam nam pariatur tenetur vitae odit, eligendi nesciunt similique voluptatem explicabo a! Quos eos totam dolore.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p><p>ipsom Lorem ipsum dolor sit amet consectetur, adipisicing elit. Eos dolorum distinctio non optio esse qui dolore voluptates, perspiciatis, soluta rem quos minima illo, atque consequuntur repellendus corporis! Amet, voluptas facilis.</p>
